"длина.кота";"длина.хвоста";"длина.усов";"вес";"скорость"
67,9650326862139;31,3331839483357;6,10632883251011;3,76376834344142;15,0148305832072
59,9559906448968;34,0896097857188;5,98256148662705;4,58669559894145;11,6070013397545
68,1288561449457;26,6741620920467;5,90994034016355;4,99306755886173;15,0396010337106
64,1782243847912;32,8349948698599;5,87893661696118;4,17138461315305;16,6754689409585
64,5721724241548;27,9626094070275;5,16357479520588;4,24078864505146;13,5141318010114
61,6765274905149;35,2712340166961;5,98921936758022;5,51814857377859;11,6447878423723
63,9863139079396;29,5148436791317;6,18510373245711;3,81738362620686;13,2254080659849
66,0196442203742;25,9363502108311;6,24593591908247;3,74441237979917;13,9751180891953
59,0486537292237;29,5020165844478;6,43813397581279;3,05588668363228;11,2081396916088
69,8530651585929;29,8586065908757;5,95478150534274;4,68427367925905;15,3496496260621
71,4849421764091;31,3793476093647;5,91754438445345;3,45224598200874;13,784683568001
61,5323064682983;32,3883438671864;6,42061118908667;6,19656111751803;12,4741107354393
59,1211476317694;30,2148618605243;6,60917961902008;2,67620520980867;17,8285779000015
58,199206533793;31,8268460925616;5,78421791234282;4,98279988619604;10,6565210970272
58,8098382318027;25,882226518646;6,10350909073787;3,50421633196909;10,9936640196005
64,528365334457;24,317290207197;5,83193606079416;5,21466585903013;10,4536827850606
53,2051694499406;29,4197082744305;5,91227330973772;3,61969726271644;8,78718275666096
48,4047125695269;28,798577963692;5,60747075966479;5,88097652966905;2,53335565590583
58,7196922976072;21,1440597957318;6,31541671908136;5,41647103140064;10,794390462442
69,8430448702747;32,3748575215979;6,07050978950686;5,48896088316656;15,3154068479995
59,9400403030323;37,1130155395121;5,93503690475903;4,77485503584791;11,5296180118989
57,2709994807194;28,4214666137315;6,24424294750046;2,94561269937045;13,4511223398149
61,4783613152424;28,8138596955648;6,24160767415828;5,12893531299804;12,4535425032073
65,1445232027033;27,3012887550904;5,55204021261256;6,20824321631312;6,33067638577471
54,9022385662737;33,2982958024203;5,91291281495462;3,98143008236972;9,63057850513274
54,9225334054493;32,339753063322;6,12571414095164;6,80495570748106;9,64057485157294
61,2889427912018;39,941670394167;5,94483155855281;4,43934605249872;12,291427760248
53,094279688578;31,6535735966646;5,40027000688643;4,11542659058281;8,78351679022225
60,2734199337275;30,3419312483621;5,93513473814407;4,01928734137118;11,7277271944822
61,8279410418821;30,6585605431067;6,25754659275644;4,78771201017882;12,689059248885
58,9893946071839;26,9053164167126;6,293381367904;7,80247761009528;11,033752280412
54,9772020276929;29,2485425921826;6,13490613170074;5,24411659853474;9,75928838653519
66,2126805386118;31,9254952860666;5,88025028482395;6,32791947831561;17,089627899227
52,606382735768;25,452617092038;6,50169441380543;2,83887314228644;8,28399952194963
61,8279792015652;27,0576633686171;5,81262693389436;3,95736341197888;10,1185174637658
56,4886578439054;27,0735489257317;5,95054297495903;4,70653220105866;9,8204125588874
69,7837606278339;31,9856251654113;6,35100390620675;3,74655125758835;15,1181351718926
53,4472924621934;28,2183274385634;5,81128075427561;5,81502076469983;9,0589459167158
54,4776544512688;31,8379635307595;5,95741902055637;4,61669785450137;9,50841772479112
69,9162637783356;25,708996179063;5,91678383248109;3,5377121881612;15,4782071281365
60,4720439922138;24,6821621614156;6,25593206281911;4,83842014385053;12,7708733322775
65,4413440376547;26,0626762590873;5,95590692879283;4,65002506834748;13,9124592247158
56,8994376997751;29,0551875396846;5,78155624816401;5,02976303648881;9,86444203591953
61,8992939235243;25,1725983571718;6,37358785834296;7,02375651780109;12,8910871940609
64,2736689671449;30,7845882599234;5,73618240452648;4,60013940507573;13,3373325754809
50,5787941967736;30,0290329304594;6,6081482913738;4,31477008772366;6,94898571504453
59,8405175549986;27,893703449139;5,86521197762804;5,4058723581186;11,5273926506529
71,4526987050371;30,9934848912467;6,18364991757412;5,04544603101215;13,6858040449226
56,1048340470678;37,0633179596094;5,50673482568046;4,24529914611037;9,7819550260284
52,5192990828021;31,0482314087966;5,47487069916455;6,48753149474415;8,19521517640229
69,9917966281306;26,6900407665626;5,85785252222928;3,58971453539447;15,6011806961725
57,3903577921616;35,8300417767918;6,31289449221244;3,58574083228846;9,89820162459849
64,9447963405859;33,0809649646544;6,10024709227061;4,18589895742448;13,6498543828873
49,0458788284163;25,779402989818;5,99051198430386;4,53015946422372;14,0460684280482
52,1257834641066;33,9844941199333;5,60068134703508;6,08687513785602;8,07449420725974
51,1974810454376;21,4028834264451;6,60357054337196;2,77445014663562;13,2739973154308
