"длина.кота";"длина.хвоста";"длина.усов";"вес";"скорость"
67,6128244088717;26,4078572344206;5,93601916023802;4,96954732381043;11,2339792043572
61,5606239395625;31,0308344316758;6,17575414232505;5,6979164546325;12,7283678386211
58,5954707529876;31,0836619619776;6,25870637105183;4,84269456693111;11,9531683553408
52,737825365683;33,915821384834;6,20903749542815;3,92367984218947;8,7174564487641
65,609815134743;31,8824851367342;5,59605482987465;5,57031888992285;11,0676091145886
58,0920325002473;24,9759486974277;6,15992269469136;3,80715543707544;11,5159793596665
59,9402520452431;29,9534099675357;5,9337048541858;4,72704371614425;12,1643136568961
63,4721007760027;34,2038702328551;5,967431937669;4,18325528489352;14,4710036238649
65,0411626681872;29,7251892934061;6,36716687694425;5,02032130619177;17,3541141841707
61,4175175294556;23,9501041434795;5,35179187616772;5,00714998933427;12,3368213063226
49,1528014680618;34,414211443552;5,42321468352155;6,21627977540776;5,5979563932252
54,1247693189701;27,6912386966272;5,83350093189004;3,51429672225654;9,52652067016203
72,6007590199233;34,0201343064347;5,84176994914896;3,57444215435319;19,4168615950436
53,8922484566746;33,252525275762;5,95777727962927;4,56375229715433;9,31940171435551
65,5624919059166;32,8035236290131;6,63991593849311;4,97776622086806;15,2441341148569
58,2382963051675;29,3308690048427;5,91527644792284;5,76624617759401;11,7296949773718
53,1221227996121;30,2005223825386;5,75694012633762;3,70349376713802;12,0270067591363
69,0055755745152;26,5839256291822;5,74878048995751;4,43329039924258;15,2853836800324
56,133048235245;25,7212718244048;5,94306090093062;4,6265494704603;18,0421386997653
66,2810649723258;34,0721983171554;5,67499111024402;3,64792304164563;15,7797897325429
66,9017063865142;31,4349920289969;6,18782956830276;3,96670501750845;15,8793625968422
56,5894604262411;31,2144310911975;6,09499464950624;4,18820816342962;10,7899668236249
71,7292219667164;31,8201208395642;5,98205182196647;4,46078857699744;18,3062765706002
51,6325215238105;32,421527694811;6,18406969041375;4,03972951870486;8,0195444018138
