"длина.кота";"длина.хвоста";"длина.усов";"вес";"скорость"
67,7551599036084;34,1181088993375;6,15579050722183;6,46036464906068;4,73670688559312
55,1356994240028;23,9847017900655;5,40811574693033;3,23820615622089;15,6748802887828
54,7331883727348;28,3525032883376;6,24885087344607;3,6228186083284;14,0740258431031
67,555672893447;33,7407695362756;6,02168206614403;4,38718826772796;10,7400195886623
73,4092644254669;33,60729826017;5,29035013349932;4,84655920295745;10,9653684522012
53,7934233864651;27,9094858711864;5,92930961510426;3,44325051236996;9,65000215064481
66,956819562844;26,6136912602529;6,26043893005297;4,51189517360369;11,9097544206564
59,8515422710648;31,5722056238107;5,69009184883643;4,69322438030766;12,6397855133028
61,180787546526;31,3149040743718;5,61406851348969;4,20645579278846;13,0523426033918
67,5717707978659;33,8779279346795;6,42291205819647;4,74542548875139;11,2888324967641
61,5835708908478;31,4915713943119;6,45044439010218;2,67917082336161;19,0215808472222
61,2873401430357;30,6535573416765;5,93605123674861;6,35867787398811;5,36378232788854
53,7097830584376;26,7977263052606;5,82654191379488;5,09263337232429;16,4688264376976
57,3450829451593;29,3894473691222;6,17038536375953;5,82912159097158;7,64999020232624
69,6321913584419;34,2393808894766;6,04625512213864;4,72710242908508;13,2943627880423
42,5795605485646;27,6115474188373;6,24917135179584;4,65704969403796;11,8886214552706
63,9682302697118;29,9306571502183;6,33229257958903;5,35194742418993;8,95455101662036
65,7951220949191;33,1893710551968;5,6548723363273;6,13674583845237;12,0260539189883
58,8239877304232;30,1098784099387;5,88364356464461;4,9604011254428;10,7545616703323
53,0346571957256;27,5480984707174;5,51823107486473;3,8305062723961;11,002260171044
54,3012083674883;31,3662133550637;5,8583467148045;4,12042943038439;13,1860131010084
56,6035705872779;28,9829673336625;5,39262871851483;3,9922633420676;13,4035592681581
66,625435272477;33,2732760344399;6,18682424423586;3,94113468193459;14,9049827216889
70,5758549504884;34,6320351654577;5,83878952626389;6,15108472071748;5,91942287461377
63,253738731296;32,0344153439254;6,16198990191637;5,54665320416755;8,39364138185768
63,7910034155819;32,2857604046766;5,86766431144164;3,54509927870198;14,9977523697524
57,9246568927103;29,9385398667767;5,70441694112993;5,23691441869635;9,46633544742281
52,8393757901827;27,8867874751395;6,3620966372653;4,11197601699138;17,5266227252182
62,7142501218201;31,7131750680711;5,96143654375004;3,94659206886172;13,4794411366646
53,1257132256663;27,5840323190049;6,09462865150604;3,53467258216898;15,0700429433156
52,4639363422261;32,978024925457;6,12349679142183;5,17031529911926;9,50679341586061
64,4655274616601;32,9982101976989;6,30512568778981;1,18376346185655;15,5798497330457
63,5326083785701;32,1459851320767;6,18656688641557;5,85833527280938;7,30610423524632
63,0865968066969;31,9394867881365;5,74968928623209;3,52893599969912;15,3723128959947
57,1953037732551;29,2510914756349;5,82854497723423;4,40749448528052;12,2691531484063
60,1303322330231;30,845300697739;6,02403018944289;4,67250552749752;11,5661404200881
50,7195369679157;35,885234526791;6,00802598247991;3,3854341950112;15,589852044336
59,3934674733418;25,0567378832921;6,546435326572;4,96779246650009;10,6140213667075
52,2349196535566;25,9326953940362;6,21179374546326;5,02481091504364;10,4613890189795
71,1282530186373;34,8823875815693;6,01261172949518;4,4463939793451;12,1858537502325
54,6106381285776;28,1651896936948;6,28308487093376;4,30034483361316;16,4846702706492
57,1577624505614;29,0274219234656;5,62572144403075;4,79050802904119;15,4701106579602
59,7258134887923;30,6755294181732;5,30691885248069;4,45262256549707;14,4710586478546
62,3580113986625;34,2961510301042;5,50866728134104;4,96182134090635;10,3416787841586
55,2131510329409;28,5317162086124;5,7674808970355;5,35098247591424;9,08979838781547
58,256778522155;30,6440459885614;5,6131296002103;3,70412935944639;13,9660452541536
52,4106829770888;26,3324685905103;6,01633235566522;4,4133623419048;12,2267632408097
63,8300517889029;32,5480825700507;6,38805465631366;3,03781651683528;11,3807426761694
61,3174830908107;33,0252520003008;6,13592997013928;4,1313513929406;13,1631274807119
52,3517042868862;26,1673020317763;5,97845781828713;3,59838877715252;10,1619319790011
60,7018548470034;30,9702730162158;5,88206315430195;2,69725245686545;17,442765305738
48,6377128447984;24,8972499218144;6,32155620367803;6,61889985682672;3,55063382079533
57,3513886198305;29,4162344445087;6,05895092389756;5,27304351628451;9,26879404434974
51,9101369242922;25,8868740615507;5,56750088221966;3,4915193618266;13,2532887966513
50,6626942684207;27,3266439875155;6,0080412833367;3,56762282222607;14,9057299708508
63,0208751580502;31,7867682655168;5,60549792796471;4,66115132632145;11,7945511161092
56,1040064230181;28,7264221091211;6,32096599784141;5,27925324979484;9,09721353013964
61,7051311314658;31,5094158880692;5,82652149980893;4,19688729329706;13,0709230941654
59,2351772674608;30,5565174299706;5,98581822065857;5,1222763898614;10,0033634525489
63,8306473082445;32,9468677721436;6,12830535890973;6,25498870793513;5,48123449877198
56,156059992819;28,8602827211869;6,53472850892597;5,1540547436795;13,5584872600941
60,4084195362152;30,9129661041932;6,53874779870087;4,87526044357767;10,9133548280351
59,4779213329807;31,3387277233351;6,41457514406715;5,50612794628114;8,50726050012323
60,1445857415919;30,867621796363;6,1242496510331;5,05474830167683;10,3086756196292
53,6847611556604;30,7199479989975;6,45652608579689;4,3484140378073;12,6853329374161
63,0395054386687;31,8197588226528;6,0663214744476;4,79394540277162;13,4913932777803
63,7620226801117;32,1872536631409;6,13413827579953;4,92632304988993;10,8636543575723
58,9493082985675;30,1296474073383;6,41516864062462;4,26831733280224;12,8628879748169
69,7209258987681;28,9037507455474;6,15333377128485;4,45588198769512;11,3673704798697
68,1303842009086;34,2116541376089;6,20503321375443;3,86973072651749;13,5150804930514
69,7822877214465;34,533482981258;6,28079364708451;5,19891704117419;9,4991065178229
52,1018899855511;25,9007569340026;5,69804375180498;5,88159927450091;7,01293828909966
59,0647489518823;30,1916545095188;6,7704226184263;3,17536811976579;8,86095013256144
52,8820229968176;27,5054326940603;5,6365031839563;2,45555759159197;17,5843239807623
73,2177684629158;35,326725196709;6,00762738564049;3,81189980483832;13,8112612664455
52,8427628368525;27,6228480953639;5,85208869271357;5,38898635169229;8,77193117885874
57,7525230089198;29,6515786694458;5,49494659795294;3,70864197664786;13,9427527511505
