"длина.кота";"длина.хвоста";"длина.усов";"вес";"скорость"
64,6865080940726;30,7149670544394;6,38358655014302;3,05956102966289;14,2772409792083
59,8432022706551;31,8883248546373;6,18506418118042;3,70445730716874;11,6787094584508
56,2605752400047;33,8992347582637;6,17699813937387;2,60781892992188;9,89813395285474
65,443596285599;32,3932510502918;6,02596845299378;3,16272804603275;14,4901077023283
49,9191670862979;30,3391560030529;5,54101568597796;4,58383411350761;7,34066444702692
70,3644923943558;28,9424840473952;5,25291971437973;3,6193054667733;17,4634652417393
60,8029418421368;28,8450525496063;5,33940836071233;4,01790221806139;12,2301542732605
60,7944216492818;29,7192252955709;5,86318962633336;4,56348415507946;12,1353266920671
60,6312480493036;28,54752830081;5,81674057003926;4,75791691253075;12,1240754683241
54,159498230195;26,3159980434515;5,7277602585909;5,19562507327473;9,13544853370147
62,3264749858592;28,9048338622128;6,09346431682578;5,21700982442135;10,1278448209337
70,7544834088095;30,9657101046395;5,94944164283585;4,33632469385504;10,4004793559502
58,6492196971289;29,7993487314268;5,82447096846292;4,64040421524313;10,933692113911
55,7453021161171;35,3166818824593;6,77336500042989;2,00598523283822;11,9651290064819
60,0382235596691;28,2759259558455;5,54769436885979;5,85552332468952;11,8014039488881
58,9483833048086;25,5388165664549;6,01625477090391;5,11761994068255;11,440994394073
62,081349101583;30,3057630890324;5,85175737495395;2,31733943354969;13,1322155911574
63,3908752425789;25,7510839109655;6,32529408704703;3,22638216837325;13,5700905583636
65,1333311909495;31,7063212412631;5,71069551356979;5,22837906308142;12,244421098497
56,6803673257067;30,3451294511373;6,20857194544448;2,46143211949286;9,60930990281949
56,9540914336119;27,2839454981776;5,74223292641634;4,75390447426747;13,0911564455919
63,6062624154046;36,0457345162983;5,66657176720807;5,4423850843554;13,8247492022465
57,7213531269764;27,032713849998;5,79102707086179;5,0485550744245;10,7548594319094
55,7971112918023;26,2747297256411;5,71685847647994;4,3858130804352;9,61825488675338
66,5528859634051;30,2847584286335;6,1830852606961;3,7608147307624;6,81789554067238
60,3170496037291;31,7679494077739;6,06487022090756;4,66631119781118;9,9279523326831
70,5051466715278;32,4613098122469;5,88421236880375;5,8990544632122;17,2214037407892
56,816438993297;29,1766777798526;5,51631083129683;5,21919886973365;12,8732256854896
49,2786254435826;34,5438865045659;5,81332982166194;5,1043309813319;7,33987763479883
61,9516771192326;28,4990575996947;6,42586856743803;5,55093926283217;15,7599452292752
62,1334343457888;31,1401006727479;5,86769868246631;4,49429388870105;13,3534955485662
64,9172673138825;32,5654817528007;6,55374849472082;3,25442256080906;11,8589637323159
65,2990782959518;31,0433748507943;6,30008260644375;5,38612554415228;14,4636422293038
56,317401299043;28,8533786428959;5,94489180246581;4,35709060295791;13,9883133759978
65,4853988159155;33,6513814942586;6,15129333533688;3,92193298937054;14,6440916573853
58,7945136679837;34,1693592759359;6,21612950289377;5,1150476330491;10,9524460044043
56,8103710572673;33,8833614962857;5,77090262995093;5,07034545687359;10,1870689111431
65,5797104927724;29,0367241460004;6,32871060571324;3,16824844596328;14,9520698544741
67,2709909984585;28,903370803528;6,109318494125;5,39323948433533;15,6103776222971
61,9186147160766;26,2581860436717;5,85285478162473;5,22830366174603;10,5011030883632
71,9929051911336;28,0969210308826;5,69444193132997;5,27460347516046;19,338578285519
48,4443806950951;26,4023132082158;5,69348636743709;4,10508289759903;5,79723443707683
59,1540403983726;30,0260960285994;5,91585265281498;4,31602993833629;11,4450117863655
64,3692487262739;28,4812294688573;5,89855836494674;3,29408772304054;13,9314934985737
64,5555384653127;31,7895986054013;6,18306719844442;3,77482064889485;14,161787239842
62,6480728305392;27,2731877209024;6,18197960325116;3,78071777877447;13,3953738196189
53,8288452053817;30,14799134097;5,72492374581108;6,02204546487746;9,11385870236025
58,026944806669;27,5324506936133;5,67405210925846;3,41204858143628;10,7905210942721
60,595216650347;32,1032287052468;6,18477762563563;3,74586710779859;12,0126092350908
48,2761109819429;32,0840673722533;6,18920178003309;3,89005964860528;4,24320442830878
60,9195734209283;31,8536830741966;6,32996901481647;4,45340833982551;12,3625444687821
64,6469707975712;30,0000829515795;6,17382173997136;3,83449150194226;13,0727950406183
53,5055777962387;30,7198421867666;5,54733870488394;5,89890364992711;8,48777852494965
62,6405195722378;30,8210755511542;6,04541433430085;4,43432026649371;13,3918031788718
61,0164770654017;32,9634697273103;5,86474773719837;6,69881076679427;12,4713888487319
63,3462060835307;26,4304603698599;5,88459325390908;4,41097769725612;13,4177228538796
52,0990019950742;30,7341569711849;6,606481989234;3,38379084595622;8,06710975952408
67,2291537894865;27,0493653046448;6,11939788543112;3,95123374456929;15,5291572557729
50,4704820503148;31,4393883166548;6,24462694180853;4,25511143725055;7,43736520766334
